Spearman_allwords,Spearman_dependents,adjacent_post,adjacent_tag,id,label,nearest_dep,nearest_dep_tag,pmi_adjacent,pmi_neardep,root_verb
0,0,,,wsj_1146.23.1,post-adv,he,PRP,0,0.701568669,says
-0.085714286,1,he,PRP,wsj_1146.23.2,quote,he,PRP,0.701568669,0.701568669,says
0,0,,,wsj_1146.27.0,ref,he,PRP,0,0.701568669,says
0,0,he,PRP,wsj_1146.27.1,quote,he,PRP,0.701568669,0.701568669,says
-0.076277007,0,parked,VBN,wsj_1146.31.0,ref,parked,VBN,0.506381559,0.506381559,is
0.152554014,0,parked,VBN,wsj_1146.31.1,post-adj2,parked,VBN,0.506381559,0.506381559,is
-0.244745347,-1,Mr.,NNP,wsj_1146.38.0,ref,Chojnowski,NNP,-0.405923499,-0.405923499,says
-0.21821789,0,leaning,VBG,wsj_1146.38.1,iquote,Chojnowski,NNP,0.506381559,-0.405923499,says
0.115954207,1,n't,RB,wsj_1146.45.0,ref,n't,RB,0.508775923,0.508775923,does
0.521793932,1,n't,RB,wsj_1146.45.1,post-adj2,n't,RB,0.508775923,0.508775923,does
-0.173208686,0,keep,VB,wsj_1146.49.0,ref,keep,VB,0.506381559,0.506381559,will
0.266710755,0,keep,VB,wsj_1146.49.1,post-adv,keep,VB,0.506381559,0.506381559,will
-0.35376288,0,Antoni,NNP,wsj_1146.54.0,ref,Leopold,NNP,-0.405923499,-0.405923499,says
0,0,,,wsj_1146.54.1,iquote,Leopold,NNP,0,-0.405923499,says
0,0,objects,NNS,wsj_1146.57.0,ref,objects,NNS,0.301443272,0.301443272,are
0,0,objects,NNS,wsj_1146.57.1,pre-adj2,objects,NNS,0.301443272,0.301443272,are
0.5,0,where,WRB,wsj_1146.59.0,ref,farms,NNS,0.508775923,0.301443272,thrive
0.085027128,1,where,WRB,wsj_1146.59.1,pre-adv,farms,NNS,0.508775923,0.301443272,thrive
0,0,,,wsj_1146.71.0,ref,he,PRP,0,0.701568669,says
0,0,he,PRP,wsj_1146.71.1,quote,he,PRP,0.701568669,0.701568669,says
0,0,,,wsj_1146.82.0,ref,he,PRP,0,0.701568669,says
0,0,he,PRP,wsj_1146.82.1,quote,he,PRP,0.701568669,0.701568669,says
0,1,n't,RB,wsj_1146.88.0,ref,n't,RB,0.508775923,0.508775923,could
0.630478665,1,n't,RB,wsj_1146.88.1,pre-adv,n't,RB,0.508775923,0.508775923,could
0.156697003,0,as,IN,wsj_1146.94.0,ref,as,IN,-2.88295062,-2.88295062,says
0,0,,,wsj_1146.94.1,post-adv,Pyszkiewicz,NNP,0,-0.405923499,says
0.033429426,1,Mr.,NNP,wsj_1146.94.2,quote,Pyszkiewicz,NNP,-0.405923499,-0.405923499,says
0.043353835,0,to,TO,wsj_1146.100.0,ref,to,TO,0.903833231,0.903833231,had
0.241925895,0,to,TO,wsj_1146.100.1,dat-np-np,to,TO,0.903833231,0.903833231,had
-0.014160379,0,until,IN,wsj_1146.102.0,ref,also,RB,-2.88295062,0.508775923,did
0,0,,,wsj_1146.102.1,post-adv,also,RB,0,0.508775923,did
0.578854441,0.5,them,PRP,wsj_1146.104.0,ref,them,PRP,0.701568669,0.701568669,hands
0.338036306,0.6,them,PRP,wsj_1146.104.1,pre-adv,them,PRP,0.701568669,0.701568669,hands
0,0,,,wsj_1146.108.0,ref,Pyszkiewicz,NNP,0,-0.405923499,says
0,0,Mr.,NNP,wsj_1146.108.1,quote,Pyszkiewicz,NNP,-0.405923499,-0.405923499,says
1,0,make,VB,wsj_1146.119.0,ref,make,VB,0.506381559,0.506381559,will
0.152564288,1,make,VB,wsj_1146.119.1,pre-adv,make,VB,0.506381559,0.506381559,will
-0.300862995,0,take,VB,wsj_1146.123.0,ref,take,VB,0.506381559,0.506381559,will
-0.170251306,0,take,VB,wsj_1146.123.1,post-adv,take,VB,0.506381559,0.506381559,will
-0.497984416,-0.866025404,on,IN,wsj_1146.129.0,ref,on,IN,-2.88295062,-2.88295062,went
-0.481198425,-0.866025404,in,IN,wsj_1146.129.1,post-adj2,in,IN,-2.88295062,-2.88295062,went
0,0,,,wsj_1146.132.0,ref,he,PRP,0,0.701568669,says
0,0,he,PRP,wsj_1146.132.1,quote,he,PRP,0.701568669,0.701568669,says
-0.5,-1,my,PRP$,wsj_1146.138.0,ref,I,PRP,0.701568669,0.701568669,bring
0.289885518,0.5,my,PRP$,wsj_1146.138.1,pre-adv,I,PRP,0.701568669,0.701568669,bring
0,0,,,wsj_1146.141.0,ref,he,PRP,0,0.701568669,says
0,0,he,PRP,wsj_1146.141.1,quote,he,PRP,0.701568669,0.701568669,says
-0.316227766,0,get,VB,wsj_1146.145.0,ref,get,VB,0.506381559,0.506381559,'ll
0.245514308,1,get,VB,wsj_1146.145.1,pre-adv,get,VB,0.506381559,0.506381559,'ll
0.255029657,1,to,TO,wsj_1146.148.0,ref,Solidarity,NNP,0.903833231,-0.405923499,objected
0.5,0,to,TO,wsj_1146.148.1,post-adv,Solidarity,NNP,0.903833231,-0.405923499,objected
-0.100434229,0.5,again,RB,wsj_1146.149.0,ref,again,RB,0.508775923,0.508775923,objected
0.5,1,again,RB,wsj_1146.149.1,post-adv,again,RB,0.508775923,0.508775923,objected
-0.148514445,-0.5,in,IN,wsj_1146.149.2,post-adj2,in,IN,-2.88295062,-2.88295062,objected
0.5,0,saying,VBG,wsj_1146.154.0,ref,saying,VBG,0.506381559,0.506381559,is
0.359092423,0,saying,VBG,wsj_1146.154.1,quote,saying,VBG,0.506381559,0.506381559,is
0.5,0,saying,VBG,wsj_1146.154.2,post-adj2,saying,VBG,0.506381559,0.506381559,is
0.330555958,1,n't,RB,wsj_1146.155.0,ref,n't,RB,0.508775923,0.508775923,do
0.584829772,1,n't,RB,wsj_1146.155.1,post-adj2,n't,RB,0.508775923,0.508775923,do
0.032091731,0,Mr.,NNP,wsj_1146.158.0,ref,Niciporuk,NNP,-0.405923499,-0.405923499,says
0,0,,,wsj_1146.158.1,iquote,Niciporuk,NNP,0,-0.405923499,says
0.67474777,0,to,TO,wsj_1146.167.0,ref,to,TO,0.903833231,0.903833231,want
0.048196269,0,to,TO,wsj_1146.167.1,post-adj2,to,TO,0.903833231,0.903833231,want
0.166897988,0,acres,NNS,wsj_1146.168.0,ref,acres,NNS,0.301443272,0.301443272,wants
0.307443661,0,acres,NNS,wsj_1146.168.1,post-adj2,acres,NNS,0.301443272,0.301443272,wants
0,0,,,wsj_1146.179.0,ref,he,PRP,0,0.701568669,says
0,0,he,PRP,wsj_1146.179.1,quote,he,PRP,0.701568669,0.701568669,says
0.316227766,1,them,PRP,wsj_1146.185.0,ref,them,PRP,0.701568669,0.701568669,wish
-0.872081599,-1,all,PDT,wsj_1146.185.1,dat-np-np,I,PRP,-4.972718629,0.701568669,wish
-0.070028855,1,broad,JJ,wsj_1147.2.0,ref,vote,NN,-1.503254446,0.301443272,reflected
-0.043029778,1,broad,JJ,wsj_1147.2.1,post-adj2,vote,NN,-1.503254446,0.301443272,reflected
-0.013470037,1,an,DT,wsj_1147.3.0,ref,chamber,NN,-4.972718629,0.301443272,rejected
0.0977863,1,an,DT,wsj_1147.3.1,post-adv,chamber,NN,-4.972718629,0.301443272,rejected
-0.866025404,0,the,DT,wsj_1147.7.0,ref,Democrat,NNP,-4.972718629,-0.405923499,said
0,0,,,wsj_1147.7.1,iquote,Democrat,NNP,0,-0.405923499,said
0.175574455,1,even,RB,wsj_1147.13.0,ref,even,RB,0.508775923,0.508775923,is
0.866025404,0,even,RB,wsj_1147.13.1,post-adv,even,RB,0.508775923,0.508775923,is
-0.244839594,0,fearful,JJ,wsj_1147.16.0,ref,fearful,JJ,-1.503254446,-1.503254446,is
-0.272078386,0,fearful,JJ,wsj_1147.16.1,post-adj2,fearful,JJ,-1.503254446,-1.503254446,is
0.060926064,1,itself,PRP,wsj_1147.19.0,ref,itself,PRP,0.701568669,0.701568669,finds
0.039307138,1,itself,PRP,wsj_1147.19.1,post-adj2,itself,PRP,0.701568669,0.701568669,finds
-0.020194094,1,expected,VBN,wsj_1147.20.0,ref,expected,VBN,0.506381559,0.506381559,is
0.076896828,1,expected,VBN,wsj_1147.20.1,dat-np-np,expected,VBN,0.506381559,0.506381559,is
-0.198801721,0,as,IN,wsj_1147.22.0,ref,as,IN,-2.88295062,-2.88295062,came
0,0,,,wsj_1147.22.1,post-adv,action,NN,0,0.301443272,came
0.165312218,0,set,VBN,wsj_1147.26.0,ref,set,VBN,0.506381559,0.506381559,was
-0.156834669,0,set,VBN,wsj_1147.26.1,post-adj2,set,VBN,0.506381559,0.506381559,was
-0.177646708,0.632455532,this,DT,wsj_1147.30.0,ref,individual,NN,-4.972718629,0.301443272,illustrated
-0.18615673,0.316227766,this,DT,wsj_1147.30.1,post-adj3,individual,NN,-4.972718629,0.301443272,illustrated
-0.484007497,-0.632455532,this,DT,wsj_1147.30.2,post-adj3,individual,NN,-4.972718629,0.301443272,illustrated
-0.27551196,0.316227766,this,DT,wsj_1147.30.3,post-adj3,individual,NN,-4.972718629,0.301443272,illustrated
-0.475497475,-0.316227766,this,DT,wsj_1147.30.4,post-adj3,individual,NN,-4.972718629,0.301443272,illustrated
-0.386142245,-0.316227766,this,DT,wsj_1147.30.5,post-adj3,individual,NN,-4.972718629,0.301443272,illustrated
0.016483948,0.5,ground,NN,wsj_1147.32.0,ref,ground,NN,0.301443272,0.301443272,gave
-0.091283748,-0.5,ground,NN,wsj_1147.32.1,post-adj2,ground,NN,0.301443272,0.301443272,gave
-0.068965981,0.5,Mr.,NNP,wsj_1147.32.2,dat-np-pp,it,PRP,-0.405923499,0.701568669,gave
0.005728157,-1,his,PRP$,wsj_1147.34.0,ref,power,NN,0.701568669,0.301443272,used
0.052051509,-1,his,PRP$,wsj_1147.34.1,post-adj2,power,NN,0.701568669,0.301443272,used
-0.407687124,0,individuals,NNS,wsj_1148.1.0,ref,individuals,NNS,0.301443272,0.301443272,say
0,0,,,wsj_1148.1.1,iquote,individuals,NNS,0,0.301443272,say
-0.407687124,0,individuals,NNS,wsj_1148.1.2,post-adj2,individuals,NNS,0.301443272,0.301443272,say
0.038631878,0,be,VB,wsj_1148.5.0,ref,be,VB,0.506381559,0.506381559,would
0.016733594,0,be,VB,wsj_1148.5.1,post-adj3,be,VB,0.506381559,0.506381559,would
-0.005371277,0,be,VB,wsj_1148.5.2,post-adj3,be,VB,0.506381559,0.506381559,would
0.051646896,0,be,VB,wsj_1148.5.3,post-adj3,be,VB,0.506381559,0.506381559,would
0.016527007,0,be,VB,wsj_1148.5.4,post-adj3,be,VB,0.506381559,0.506381559,would
-0.018386295,0,be,VB,wsj_1148.5.5,post-adj3,be,VB,0.506381559,0.506381559,would
0.337925143,1,only,RB,wsj_1148.9.0,ref,only,RB,0.508775923,0.508775923,would
0.337925143,1,only,RB,wsj_1148.9.1,post-adj2,only,RB,0.508775923,0.508775923,would
0.115671112,0,domestic,JJ,wsj_1148.12.0,ref,Mobil,NNP,-1.503254446,-0.405923499,said
0.081597451,0,while,IN,wsj_1148.12.1,post-adv,Mobil,NNP,-2.88295062,-0.405923499,said
0.093525255,-1,by,IN,wsj_1148.13.0,ref,by,IN,-2.88295062,-2.88295062,fell
0.148540111,1,to,TO,wsj_1148.13.1,post-adj2,to,TO,0.903833231,0.903833231,fell
0.423344752,0,expected,VBN,wsj_1148.14.0,ref,expected,VBN,0.506381559,0.506381559,is
0.681032862,0,expected,VBN,wsj_1148.14.1,post-adj2,expected,VBN,0.506381559,0.506381559,is
-0.30121484,0,dismayed,JJ,wsj_1148.15.0,ref,dismayed,JJ,-1.503254446,-1.503254446,were
-0.200809893,0,dismayed,JJ,wsj_1148.15.1,post-adv,dismayed,JJ,-1.503254446,-1.503254446,were
0.192154641,1,likely,RB,wsj_1148.17.0,ref,likely,RB,0.508775923,0.508775923,will
0.146266965,1,likely,RB,wsj_1148.17.1,post-adv,likely,RB,0.508775923,0.508775923,will
-0.01084373,-1,prosecutors,NNS,wsj_1149.11.0,ref,prosecutors,NNS,0.301443272,0.301443272,told
-0.149309824,-1,prosecutors,NNS,wsj_1149.11.1,post-adv,prosecutors,NNS,0.301443272,0.301443272,told
0.189786243,0,forced,VBN,wsj_1149.13.0,ref,forced,VBN,0.506381559,0.506381559,was
0.316227766,0,forced,VBN,wsj_1149.13.1,post-adv,forced,VBN,0.506381559,0.506381559,was
-0.23858842,0,forced,VBN,wsj_1149.13.2,post-adv,forced,VBN,0.506381559,0.506381559,was
0.189786243,0,forced,VBN,wsj_1149.13.3,post-adj2,forced,VBN,0.506381559,0.506381559,was
-0.018018749,0,established,VBN,wsj_1149.19.0,ref,established,VBN,0.506381559,0.506381559,has
0.450468731,0,established,VBN,wsj_1149.19.1,pre-adv,established,VBN,0.506381559,0.506381559,has
-0.231908414,1,effective,JJ,wsj_1149.22.0,ref,effective,JJ,-1.503254446,-1.503254446,are
0,0,effective,JJ,wsj_1149.22.1,post-adv,effective,JJ,-1.503254446,-1.503254446,are
-0.281835462,0.447213595,this,DT,wsj_1149.23.0,ref,point,NN,-4.972718629,0.301443272,made
-0.153113824,0.210818511,last,JJ,wsj_1149.23.1,dat-np-np,week,NN,-1.503254446,0.301443272,made
-0.241793266,0.894427191,this,DT,wsj_1149.23.2,post-adj3,point,NN,-4.972718629,0.301443272,made
-0.145537985,0.447213595,this,DT,wsj_1149.23.3,post-adj3,point,NN,-4.972718629,0.301443272,made
-0.317257406,0,this,DT,wsj_1149.23.4,post-adj3,point,NN,-4.972718629,0.301443272,made
-0.185580182,0,this,DT,wsj_1149.23.5,post-adj3,point,NN,-4.972718629,0.301443272,made
-0.110116041,0.894427191,this,DT,wsj_1149.23.6,post-adj3,point,NN,-4.972718629,0.301443272,made
-0.046223172,1,slated,VBN,wsj_1150.2.0,ref,slated,VBN,0.506381559,0.506381559,is
-0.120051906,0.5,slated,VBN,wsj_1150.2.1,pre-adv,slated,VBN,0.506381559,0.506381559,is
-0.046223172,1,slated,VBN,wsj_1150.2.2,post-adj2,slated,VBN,0.506381559,0.506381559,is
-1,0,in,IN,wsj_1150.7.0,ref,in,IN,-2.88295062,-2.88295062,was
-1,0,in,IN,wsj_1150.7.1,post-adj2,in,IN,-2.88295062,-2.88295062,was
0.105806515,0,John,NNP,wsj_1150.9.0,ref,Sisk,NNP,-0.405923499,-0.405923499,said
0,0,,,wsj_1150.9.1,iquote,Sisk,NNP,0,-0.405923499,said
-0.221729721,0,viewed,VBN,wsj_1150.10.0,ref,viewed,VBN,0.506381559,0.506381559,was
-0.109108945,0,viewed,VBN,wsj_1150.10.1,post-adv,viewed,VBN,0.506381559,0.506381559,was
-0.038310708,0,Craig,NNP,wsj_1150.14.0,ref,Nelson,NNP,-0.405923499,-0.405923499,said
0,0,,,wsj_1150.14.1,iquote,Nelson,NNP,0,-0.405923499,said
0.065540861,1,inversely,RB,wsj_1151.2.0,ref,inversely,RB,0.508775923,0.508775923,moved
0.564288094,0,inversely,RB,wsj_1151.2.1,post-adv,inversely,RB,0.508775923,0.508775923,moved
0.094600293,1,off,RP,wsj_1151.6.0,ref,off,RP,0.903833231,0.903833231,touched
0.166941694,1,off,RP,wsj_1151.6.1,post-adj2,off,RP,0.903833231,0.903833231,touched
0,0,,,wsj_1151.8.0,ref,prices,NNS,0,0.301443272,retreated
-0.132436934,0,as,IN,wsj_1151.8.1,pre-adv,prices,NNS,-2.88295062,0.301443272,retreated
0.115954207,0,build,VB,wsj_1151.15.0,ref,build,VB,0.506381559,0.506381559,help
-0.372259931,1,build,VB,wsj_1151.15.1,pre-adv,build,VB,0.506381559,0.506381559,help
0,0,down,RB,wsj_1151.19.0,ref,down,RB,0.508775923,0.508775923,ended
0,0,down,RB,wsj_1151.19.1,post-adv,down,RB,0.508775923,0.508775923,ended
0.331602627,1,down,RB,wsj_1151.19.2,pre-adv,down,RB,0.508775923,0.508775923,ended
-0.002262634,0.4,Jim,NNP,wsj_1152.2.0,ref,Potter,NNP,-0.405923499,-0.405923499,sentenced
0.008512565,-0.5,Jim,NNP,wsj_1152.2.1,post-adv,Potter,NNP,-0.405923499,-0.405923499,sentenced
0.134302884,1,her,PRP,wsj_1154.1.0,ref,her,PRP,0.701568669,0.701568669,sprinkled
0.082289268,0.5,her,PRP,wsj_1154.1.1,pre-adv,her,PRP,0.701568669,0.701568669,sprinkled
0.134302884,1,her,PRP,wsj_1154.1.2,post-adj3,her,PRP,0.701568669,0.701568669,sprinkled
0.134302884,1,her,PRP,wsj_1154.1.3,post-adj3,her,PRP,0.701568669,0.701568669,sprinkled
0.134302884,1,her,PRP,wsj_1154.1.4,post-adj3,her,PRP,0.701568669,0.701568669,sprinkled
0.134302884,1,her,PRP,wsj_1154.1.5,post-adj3,her,PRP,0.701568669,0.701568669,sprinkled
0.134302884,1,her,PRP,wsj_1154.1.6,post-adj3,her,PRP,0.701568669,0.701568669,sprinkled
-0.106052457,1,n't,RB,wsj_1154.4.0,ref,n't,RB,0.508775923,0.508775923,is
-0.119309014,1,n't,RB,wsj_1154.4.1,post-adv,n't,RB,0.508775923,0.508775923,is
0.718184846,1,not,RB,wsj_1154.7.0,ref,not,RB,0.508775923,0.508775923,are
0.119697474,1,not,RB,wsj_1154.7.1,pre-adv,not,RB,0.508775923,0.508775923,are
0.102597835,1,not,RB,wsj_1154.7.2,post-adj2,not,RB,0.508775923,0.508775923,are
-0.382978814,1,all,PDT,wsj_1154.10.0,ref,walls,NNS,-4.972718629,0.301443272,move
0.012354155,-1,at,IN,wsj_1154.10.1,post-adj2,walls,NNS,-2.88295062,0.301443272,move
0.065709187,0,sliding,VBG,wsj_1154.11.0,ref,sliding,VBG,0.506381559,0.506381559,began
0.06965519,0,sliding,VBG,wsj_1154.11.1,pre-adv,sliding,VBG,0.506381559,0.506381559,began
0.098945489,1,to,TO,wsj_1154.12.0,ref,to,TO,0.903833231,0.903833231,wanted
0.5,0,to,TO,wsj_1154.12.1,post-adv,to,TO,0.903833231,0.903833231,wanted
0.221924468,1,to,TO,wsj_1154.12.2,quote,to,TO,0.903833231,0.903833231,wanted
0.060074047,1,to,TO,wsj_1154.12.3,post-adj2,to,TO,0.903833231,0.903833231,wanted
-0.082005905,1,a,DT,wsj_1154.18.0,ref,They,PRP,-4.972718629,0.701568669,have
-0.064004608,1,a,DT,wsj_1154.18.1,post-adv,They,PRP,-4.972718629,0.701568669,have
0.604332186,1,still,RB,wsj_1154.19.0,ref,still,RB,0.508775923,0.508775923,can
0.426308354,1,still,RB,wsj_1154.19.1,pre-adv,still,RB,0.508775923,0.508775923,can
-0.169292306,0.5,a,DT,wsj_1154.20.0,ref,audience,NN,-4.972718629,0.301443272,gave
-0.216317947,-0.5,a,DT,wsj_1154.20.1,post-adj2,audience,NN,-4.972718629,0.301443272,gave
-0.304568098,0.866025404,a,DT,wsj_1154.20.2,dat-np-pp,audience,NN,-4.972718629,0.301443272,gave
-0.230845129,0,the,DT,wsj_1154.21.0,ref,hardly,RB,-4.972718629,0.508775923,seemed
-0.230845129,0,the,DT,wsj_1154.21.1,post-adj2,hardly,RB,-4.972718629,0.508775923,seemed
-0.393990298,0,dying,VBG,wsj_1154.28.0,ref,dying,VBG,0.506381559,0.506381559,lies
-0.438458729,0,dying,VBG,wsj_1154.28.1,post-adv,dying,VBG,0.506381559,0.506381559,lies
-0.100682857,1,more,RBR,wsj_1154.30.0,ref,idea,NN,0.508775923,0.301443272,is
0.632455532,0,more,RBR,wsj_1154.30.1,post-adv,idea,NN,0.508775923,0.301443272,is
-0.148125738,1,more,RBR,wsj_1154.30.2,post-adv,idea,NN,0.508775923,0.301443272,is
-0.209628238,1,more,RBR,wsj_1154.30.3,pre-adv,idea,NN,0.508775923,0.301443272,is
-0.143700163,0,a,DT,wsj_1154.31.0,ref,performance,NN,-4.972718629,0.301443272,offered
-0.451380358,-1,a,DT,wsj_1154.31.1,pre-adv,performance,NN,-4.972718629,0.301443272,offered
-0.004568749,1,poorly,RB,wsj_1154.40.0,ref,poorly,RB,0.508775923,0.508775923,bodes
-0.14007115,-1,for,IN,wsj_1154.40.1,post-adj2,for,IN,-2.88295062,-2.88295062,bodes
0.02732789,-1,nearly,RB,wsj_1154.41.0,ref,it,PRP,0.508775923,0.701568669,is
-0.105667843,-1,nearly,RB,wsj_1154.41.1,post-adv,it,PRP,0.508775923,0.701568669,is
0.3506288,0.5,nearly,RB,wsj_1154.41.2,pre-adv,It,PRP,0.508775923,0.701568669,is
0.02732789,-1,nearly,RB,wsj_1154.41.3,post-adj2,it,PRP,0.508775923,0.701568669,is
-0.0556705,-0.8,perfectly,RB,wsj_1154.42.0,ref,happy,JJ,0.508775923,-1.503254446,was
-0.06798549,-0.4,perfectly,RB,wsj_1154.42.1,post-adj2,happy,JJ,0.508775923,-1.503254446,was
-0.456780716,0.866025404,unperformed,JJ,wsj_1154.44.0,ref,unperformed,JJ,-1.503254446,-1.503254446,landed
-0.461690258,1,unperformed,JJ,wsj_1154.44.1,post-adv,unperformed,JJ,-1.503254446,-1.503254446,landed
-0.159429242,1,Verdi,NNP,wsj_1154.45.0,ref,We,PRP,-0.405923499,0.701568669,know
-0.188058647,1,Verdi,NNP,wsj_1154.45.1,dat-np-np,We,PRP,-0.405923499,0.701568669,know
0.108112496,0,Verdi,NNP,wsj_1154.45.2,post-adv,we,PRP,-0.405923499,0.701568669,know
0.173857109,0,step,VB,wsj_1154.51.0,ref,step,VB,0.506381559,0.506381559,could
0.390145271,0,step,VB,wsj_1154.51.1,post-adj2,step,VB,0.506381559,0.506381559,could
-0.161738741,0,to,TO,wsj_1154.54.0,ref,now,RB,0.903833231,0.508775923,gives
-0.585540044,0,the,DT,wsj_1154.54.1,dat-np-pp,now,RB,-4.972718629,0.508775923,gives
-0.145490287,-1,of,IN,wsj_1154.57.0,ref,of,IN,-2.88295062,-2.88295062,says
-0.190168407,-1,of,IN,wsj_1154.57.1,post-adj2,of,IN,-2.88295062,-2.88295062,says
0.095786674,-1,that,IN,wsj_1154.58.0,ref,that,IN,-2.88295062,-2.88295062,decided
0.142595048,-1,that,IN,wsj_1154.58.1,post-adv,that,IN,-2.88295062,-2.88295062,decided
-0.248028492,0,thought,VBN,wsj_1154.59.0,ref,thought,VBN,0.506381559,0.506381559,is
-0.07542646,1,thought,VBN,wsj_1154.59.1,pre-adv,thought,VBN,0.506381559,0.506381559,is
0,0,,,wsj_1154.61.0,ref,spokesman,NN,0,0.301443272,said
-0.264820449,0,a,DT,wsj_1154.61.1,quote,spokesman,NN,-4.972718629,0.301443272,said
0,0,,,wsj_1154.61.2,dat-np-pp,spokesman,NN,0,0.301443272,said
0,0,,,wsj_1154.62.0,ref,spokesman,NN,0,0.301443272,said
-1,0,the,DT,wsj_1154.62.1,quote,spokesman,NN,-4.972718629,0.301443272,said
-0.500216403,0,after,IN,wsj_1154.65.0,ref,after,IN,-2.88295062,-2.88295062,said
-0.089391653,1,President,NNP,wsj_1154.65.1,quote,Mitterrand,NNP,-0.405923499,-0.405923499,said
0,0,,,wsj_1154.68.0,ref,officials,NNS,0,0.301443272,said
-1,0,spanish,JJ,wsj_1154.68.1,quote,officials,NNS,-1.503254446,0.301443272,said
0,0,,,wsj_1154.69.0,ref,agency,NN,0,0.301443272,reported
-0.153896753,0,Iran,NNP,wsj_1154.69.1,quote,agency,NN,-0.405923499,0.301443272,reported
0,0,,,wsj_1154.69.2,post-adj2,agency,NN,0,0.301443272,reported
0.0533205,0,involved,VBN,wsj_1154.74.0,ref,involved,VBN,0.506381559,0.506381559,are
0.20460192,0,involved,VBN,wsj_1154.74.1,post-adj2,involved,VBN,0.506381559,0.506381559,are
0,0,,,wsj_1154.75.0,ref,spokesman,NN,0,0.301443272,warned
-1,0,the,DT,wsj_1154.75.1,quote,spokesman,NN,-4.972718629,0.301443272,warned
-0.276543014,0,arrested,VBN,wsj_1154.77.0,ref,arrested,VBN,0.506381559,0.506381559,have
-0.276543014,0,arrested,VBN,wsj_1154.77.1,dat-np-np,arrested,VBN,0.506381559,0.506381559,have
-0.048555831,1,arrested,VBN,wsj_1154.77.2,pre-adv,arrested,VBN,0.506381559,0.506381559,have
0.332474578,1,reportedly,RB,wsj_1154.79.0,ref,reportedly,RB,0.508775923,0.508775923,will
0.294321758,1,reportedly,RB,wsj_1154.79.1,post-adj2,reportedly,RB,0.508775923,0.508775923,will
0.133355377,0,quoted,VBN,wsj_1154.80.0,ref,quoted,VBN,0.506381559,0.506381559,was
0.03716043,0,quoted,VBN,wsj_1154.80.1,quote,quoted,VBN,0.506381559,0.506381559,was
0,0,,,wsj_1154.82.0,ref,prosecutor,NN,0,0.301443272,said
0,0,,,wsj_1154.82.1,post-adv,prosecutor,NN,0,0.301443272,said
-1,0,the,DT,wsj_1154.82.2,quote,prosecutor,NN,-4.972718629,0.301443272,said
-1,0,a,DT,wsj_1154.84.0,ref,spokesman,NN,-4.972718629,0.301443272,said
0,0,,,wsj_1154.84.1,iquote,spokesman,NN,0,0.301443272,said
-0.072916448,-0.5,the,DT,wsj_1155.3.0,ref,Cray,NNP,-4.972718629,-0.405923499,jolted
-0.4,1,the,DT,wsj_1155.3.1,post-adv,Cray,NNP,-4.972718629,-0.405923499,jolted
0.632455532,1,to,TO,wsj_1155.6.0,ref,Revenue,NN,0.903833231,0.301443272,gained
-0.632455532,-1,from,IN,wsj_1155.6.1,post-adj2,Revenue,NN,-2.88295062,0.301443272,gained
0.037062466,1,its,PRP$,wsj_1155.9.0,ref,Cray,NNP,0.701568669,-0.405923499,made
1,0,its,PRP$,wsj_1155.9.1,post-adv,Cray,NNP,0.701568669,-0.405923499,made
1,1,down,RB,wsj_1155.10.0,ref,down,RB,0.508775923,0.508775923,closed
1,1,down,RB,wsj_1155.10.1,pre-adj2,down,RB,0.508775923,0.508775923,closed
-0.153369867,0,the,DT,wsj_1155.12.0,ref,did,VBD,-4.972718629,0.506381559,said
-0.191515705,0,the,DT,wsj_1155.12.1,post-adj3,did,VBD,-4.972718629,0.506381559,said
-0.087696103,0,the,DT,wsj_1155.12.2,post-adj3,did,VBD,-4.972718629,0.506381559,said
0.000786512,0,the,DT,wsj_1155.12.3,post-adj3,did,VBD,-4.972718629,0.506381559,said
-0.049550265,0,the,DT,wsj_1155.12.4,post-adj3,did,VBD,-4.972718629,0.506381559,said
-0.241852482,0,the,DT,wsj_1155.12.5,post-adj3,did,VBD,-4.972718629,0.506381559,said
0.327326835,0,analyst,NN,wsj_1155.17.0,ref,Luber,NNP,0.301443272,-0.405923499,said
0,0,,,wsj_1155.17.1,iquote,Luber,NNP,0,-0.405923499,said
0.201091517,1,to,TO,wsj_1156.2.0,ref,to,TO,0.903833231,0.903833231,climbed
-0.231105177,-1,from,IN,wsj_1156.2.1,post-adj2,from,IN,-2.88295062,-2.88295062,climbed
0.632455532,1,to,TO,wsj_1156.3.0,ref,to,TO,0.903833231,0.903833231,rose
-0.632455532,-1,from,IN,wsj_1156.3.1,post-adj2,from,IN,-2.88295062,-2.88295062,rose
-1,-1,cents,NNS,wsj_1156.7.0,ref,shares,NNS,0.301443272,0.301443272,fell
-1,-1,cents,NNS,wsj_1156.7.1,pre-adj2,shares,NNS,0.301443272,0.301443272,fell
0,0,,,wsj_1156.9.0,ref,he,PRP,0,0.701568669,said
0,0,he,PRP,wsj_1156.9.1,quote,he,PRP,0.701568669,0.701568669,said
0,0,,,wsj_1156.10.0,ref,Johnson,NNP,0,-0.405923499,said
0,0,Johnson,NNP,wsj_1156.10.1,quote,Johnson,NNP,-0.405923499,-0.405923499,said
-0.272772363,0,for,IN,wsj_1156.11.0,ref,sales,NNS,-2.88295062,0.301443272,slipped
0.290957187,0.866025404,to,TO,wsj_1156.11.1,post-adj3,sales,NNS,0.903833231,0.301443272,slipped
